ProductID,link,originalPrice
29430448,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-bladoturkusowy-z-2-drazkami-na-ubrania-s29430448/,630
19430482,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-brzoza-z-2-drazkami-na-ubrania-s19430482/,630
69430470,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-zielony-z-2-drazkami-na-ubrania-s69430470/,630
69337801,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-bialy-bialy-rozowy-s69337801/,219
59330466,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-bialy-bialy-turkusowy-s59330466/,219
79337631,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-bialy-zielony-bialy-s79337631/,219
89335981,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-bialy-pomaranczowy-s89335981/,209
89338201,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-bialy-zielony-rozowy-s89338201/,219
29387727,https://www.ikea.com/pl/pl/p/smastad-platsa-komoda-6-szuflad-bialy-szary-s29387727/,949
79388395,https://www.ikea.com/pl/pl/p/smastad-platsa-komoda-6-szuflad-bialy-biala-rama-s79388395/,949
49228469,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-bialy-zolty-s49228469/,329
69331564,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-bialy-zielony-s69331564/,329
79483321,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-bladorozowy-z-3-polkami-s79483321/,519
19483376,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-powierzchnia-tablicowa-z-3-polkami-s19483376/,519
39483342,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-szary-z-3-polkami-s39483342/,519
09483329,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-bladoturkusowy-z-3-polkami-s09483329/,519
29483352,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-brzoza-z-3-polkami-s29483352/,519
69483350,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-zielony-z-3-polkami-s69483350/,519
19338054,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-jasna-sosna-bejcowana-na-bialo-bialy-rozowy-s19338054/,299
29329488,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-jasna-sosna-bejcowana-na-bialo-bialy-turkusowy-s29329488/,299
59337811,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-jasna-sosna-bejcowana-na-bialo-zielony-bialy-s59337811/,299
